x,y,z,vx,vy,vz
1484.100098,1484.100098,1484.100098,1.000006,1.000006,1.000006
1485.100098,1485.100098,1485.100098,1.000006,1.000006,1.000006
1486.100098,1486.100098,1486.100098,1.000006,1.000006,1.000006
1487.100098,1487.100098,1487.100098,1.000006,1.000006,1.000006
1488.100098,1488.100098,1488.100098,1.000006,1.000006,1.000006
1489.100098,1489.100098,1489.100098,1.000006,1.000006,1.000006
1490.100098,1490.100098,1490.100098,1.000006,1.000006,1.000006
1491.100098,1491.100098,1491.100098,1.000006,1.000006,1.000006
1492.100098,1492.100098,1492.100098,1.000006,1.000006,1.000006
1493.100098,1493.100098,1493.100098,1.000006,1.000006,1.000006
1494.100098,1494.100098,1494.100098,1.000006,1.000006,1.000006
1495.100098,1495.100098,1495.100098,1.000006,1.000006,1.000006
1496.100098,1496.100098,1496.100098,1.000006,1.000006,1.000006
1497.100098,1497.100098,1497.100098,1.000006,1.000006,1.000006
1498.100098,1498.100098,1498.100098,1.000006,1.000006,1.000006
1499.100098,1499.100098,1499.100098,1.000006,1.000006,1.000006
1500.100098,1500.100098,1500.100098,1.000006,1.000006,1.000006
1501.100098,1501.100098,1501.100098,1.000006,1.000006,1.000006
1502.100098,1502.100098,1502.100098,1.000006,1.000006,1.000006
1503.100098,1503.100098,1503.100098,1.000006,1.000006,1.000006
1504.100098,1504.100098,1504.100098,1.000006,1.000006,1.000006
1505.100098,1505.100098,1505.100098,1.000005,1.000005,1.000005
1506.100098,1506.100098,1506.100098,1.000005,1.000005,1.000005
1507.100098,1507.100098,1507.100098,1.000005,1.000005,1.000005
1508.100098,1508.100098,1508.100098,1.000005,1.000005,1.000005
1509.100098,1509.100098,1509.100098,1.000005,1.000005,1.000005
1510.100098,1510.100098,1510.100098,1.000005,1.000005,1.000005
1511.100098,1511.100098,1511.100098,1.000005,1.000005,1.000005
1512.100098,1512.100098,1512.100098,1.000005,1.000005,1.000005
1513.100098,1513.100098,1513.100098,1.000005,1.000005,1.000005
1514.100098,1514.100098,1514.100098,1.000005,1.000005,1.000005
1515.100098,1515.100098,1515.100098,1.000005,1.000005,1.000005
1516.100098,1516.100098,1516.100098,1.000005,1.000005,1.000005
1517.100098,1517.100098,1517.100098,1.000005,1.000005,1.000005
1518.100098,1518.100098,1518.100098,1.000005,1.000005,1.000005
1519.100098,1519.100098,1519.100098,1.000005,1.000005,1.000005
1520.100098,1520.100098,1520.100098,1.000005,1.000005,1.000005
1521.100098,1521.100098,1521.100098,1.000005,1.000005,1.000005
1522.100098,1522.100098,1522.100098,1.000005,1.000005,1.000005
1523.100098,1523.100098,1523.100098,1.000005,1.000005,1.000005
1524.100098,1524.100098,1524.100098,1.000005,1.000005,1.000005
1525.100098,1525.100098,1525.100098,1.000005,1.000005,1.000005
1526.100098,1526.100098,1526.100098,1.000005,1.000005,1.000005
1527.100098,1527.100098,1527.100098,1.000005,1.000005,1.000005
1528.100098,1528.100098,1528.100098,1.000005,1.000005,1.000005
1529.100098,1529.100098,1529.100098,1.000005,1.000005,1.000005
1530.100098,1530.100098,1530.100098,1.000005,1.000005,1.000005
1531.100098,1531.100098,1531.100098,1.000005,1.000005,1.000005
1532.100098,1532.100098,1532.100098,1.000005,1.000005,1.000005
1533.100098,1533.100098,1533.100098,1.000005,1.000005,1.000005
1534.100098,1534.100098,1534.100098,1.000005,1.000005,1.000005
1535.100098,1535.100098,1535.100098,1.000005,1.000005,1.000005
1536.100098,1536.100098,1536.100098,1.000005,1.000005,1.000005
1537.100098,1537.100098,1537.100098,1.000005,1.000005,1.000005
1538.100098,1538.100098,1538.100098,1.000005,1.000005,1.000005
1539.100098,1539.100098,1539.100098,1.000005,1.000005,1.000005
1540.100098,1540.100098,1540.100098,1.000005,1.000005,1.000005
1541.100098,1541.100098,1541.100098,1.000005,1.000005,1.000005
1542.100098,1542.100098,1542.100098,1.000005,1.000005,1.000005
1543.100098,1543.100098,1543.100098,1.000005,1.000005,1.000005
1544.100098,1544.100098,1544.100098,1.000005,1.000005,1.000005
1545.100098,1545.100098,1545.100098,1.000005,1.000005,1.000005
1546.100098,1546.100098,1546.100098,1.000005,1.000005,1.000005
1547.100098,1547.100098,1547.100098,1.000005,1.000005,1.000005
1548.100098,1548.100098,1548.100098,1.000005,1.000005,1.000005
1549.100098,1549.100098,1549.100098,1.000005,1.000005,1.000005
1550.100098,1550.100098,1550.100098,1.000005,1.000005,1.000005
1551.100098,1551.100098,1551.100098,1.000005,1.000005,1.000005
1552.100098,1552.100098,1552.100098,1.000005,1.000005,1.000005
1553.100098,1553.100098,1553.100098,1.000005,1.000005,1.000005
1554.100098,1554.100098,1554.100098,1.000005,1.000005,1.000005
1555.100098,1555.100098,1555.100098,1.000005,1.000005,1.000005
1556.100098,1556.100098,1556.100098,1.000005,1.000005,1.000005
1557.100098,1557.100098,1557.100098,1.000005,1.000005,1.000005
1558.100098,1558.100098,1558.100098,1.000005,1.000005,1.000005
1559.100098,1559.100098,1559.100098,1.000005,1.000005,1.000005
1560.100098,1560.100098,1560.100098,1.000005,1.000005,1.000005
1561.100098,1561.100098,1561.100098,1.000005,1.000005,1.000005
1562.100098,1562.100098,1562.100098,1.000005,1.000005,1.000005
1563.100098,1563.100098,1563.100098,1.000005,1.000005,1.000005
1564.100098,1564.100098,1564.100098,1.000005,1.000005,1.000005
1565.100098,1565.100098,1565.100098,1.000005,1.000005,1.000005
1566.100098,1566.100098,1566.100098,1.000005,1.000005,1.000005
1567.100098,1567.100098,1567.100098,1.000005,1.000005,1.000005
1568.100098,1568.100098,1568.100098,1.000005,1.000005,1.000005
1569.100098,1569.100098,1569.100098,1.000005,1.000005,1.000005
1570.100098,1570.100098,1570.100098,1.000005,1.000005,1.000005
1571.100098,1571.100098,1571.100098,1.000005,1.000005,1.000005
1572.100098,1572.100098,1572.100098,1.000005,1.000005,1.000005
1573.100098,1573.100098,1573.100098,1.000005,1.000005,1.000005
1574.100098,1574.100098,1574.100098,1.000005,1.000005,1.000005
1575.100098,1575.100098,1575.100098,1.000005,1.000005,1.000005
1576.100098,1576.100098,1576.100098,1.000005,1.000005,1.000005
1577.100098,1577.100098,1577.100098,1.000005,1.000005,1.000005
1578.100098,1578.100098,1578.100098,1.000005,1.000005,1.000005
1579.100098,1579.100098,1579.100098,1.000005,1.000005,1.000005
1580.100098,1580.100098,1580.100098,1.000005,1.000005,1.000005
1581.100098,1581.100098,1581.100098,1.000005,1.000005,1.000005
1582.100098,1582.100098,1582.100098,1.000005,1.000005,1.000005
1583.100098,1583.100098,1583.100098,1.000005,1.000005,1.000005
1584.100098,1584.100098,1584.100098,1.000005,1.000005,1.000005
1585.100098,1585.100098,1585.100098,1.000005,1.000005,1.000005
1586.100098,1586.100098,1586.100098,1.000005,1.000005,1.000005
1587.100098,1587.100098,1587.100098,1.000005,1.000005,1.000005
1588.100098,1588.100098,1588.100098,1.000005,1.000005,1.000005
1589.100098,1589.100098,1589.100098,1.000005,1.000005,1.000005
1590.100098,1590.100098,1590.100098,1.000005,1.000005,1.000005
1591.100098,1591.100098,1591.100098,1.000005,1.000005,1.000005
1592.100098,1592.100098,1592.100098,1.000005,1.000005,1.000005
1593.100098,1593.100098,1593.100098,1.000005,1.000005,1.000005
1594.100098,1594.100098,1594.100098,1.000005,1.000005,1.000005
1595.100098,1595.100098,1595.100098,1.000005,1.000005,1.000005
1596.100098,1596.100098,1596.100098,1.000005,1.000005,1.000005
1597.100098,1597.100098,1597.100098,1.000005,1.000005,1.000005
1598.100098,1598.100098,1598.100098,1.000005,1.000005,1.000005
1599.100098,1599.100098,1599.100098,1.000005,1.000005,1.000005
1600.100098,1600.100098,1600.100098,1.000005,1.000005,1.000005
1601.100098,1601.100098,1601.100098,1.000005,1.000005,1.000005
1602.100098,1602.100098,1602.100098,1.000005,1.000005,1.000005
1603.100098,1603.100098,1603.100098,1.000005,1.000005,1.000005
1604.100098,1604.100098,1604.100098,1.000005,1.000005,1.000005
1605.100098,1605.100098,1605.100098,1.000005,1.000005,1.000005
1606.100098,1606.100098,1606.100098,1.000005,1.000005,1.000005
1607.100098,1607.100098,1607.100098,1.000005,1.000005,1.000005
1608.100098,1608.100098,1608.100098,1.000005,1.000005,1.000005
1609.100098,1609.100098,1609.100098,1.000005,1.000005,1.000005
1610.100098,1610.100098,1610.100098,1.000005,1.000005,1.000005
1611.100098,1611.100098,1611.100098,1.000005,1.000005,1.000005
1612.100098,1612.100098,1612.100098,1.000005,1.000005,1.000005
1613.100098,1613.100098,1613.100098,1.000005,1.000005,1.000005
1614.100098,1614.100098,1614.100098,1.000004,1.000004,1.000004
1615.100098,1615.100098,1615.100098,1.000004,1.000004,1.000004
1616.100098,1616.100098,1616.100098,1.000004,1.000004,1.000004
1617.100098,1617.100098,1617.100098,1.000004,1.000004,1.000004
1618.100098,1618.100098,1618.100098,1.000004,1.000004,1.000004
1619.100098,1619.100098,1619.100098,1.000004,1.000004,1.000004
1620.100098,1620.100098,1620.100098,1.000004,1.000004,1.000004
1621.100098,1621.100098,1621.100098,1.000004,1.000004,1.000004
1622.100098,1622.100098,1622.100098,1.000004,1.000004,1.000004
1623.100098,1623.100098,1623.100098,1.000004,1.000004,1.000004
1624.100098,1624.100098,1624.100098,1.000004,1.000004,1.000004
1625.100098,1625.100098,1625.100098,1.000004,1.000004,1.000004
1626.100098,1626.100098,1626.100098,1.000004,1.000004,1.000004
1627.100098,1627.100098,1627.100098,1.000004,1.000004,1.000004
1628.100098,1628.100098,1628.100098,1.000004,1.000004,1.000004
1629.100098,1629.100098,1629.100098,1.000004,1.000004,1.000004
1630.100098,1630.100098,1630.100098,1.000004,1.000004,1.000004
1631.100098,1631.100098,1631.100098,1.000004,1.000004,1.000004
1632.100098,1632.100098,1632.100098,1.000004,1.000004,1.000004
1633.100098,1633.100098,1633.100098,1.000004,1.000004,1.000004
1634.100098,1634.100098,1634.100098,1.000004,1.000004,1.000004
1635.100098,1635.100098,1635.100098,1.000004,1.000004,1.000004
1636.100098,1636.100098,1636.100098,1.000004,1.000004,1.000004
1637.100098,1637.100098,1637.100098,1.000004,1.000004,1.000004
1638.100098,1638.100098,1638.100098,1.000004,1.000004,1.000004
1639.100098,1639.100098,1639.100098,1.000004,1.000004,1.000004
1640.100098,1640.100098,1640.100098,1.000004,1.000004,1.000004
1641.100098,1641.100098,1641.100098,1.000004,1.000004,1.000004
1642.100098,1642.100098,1642.100098,1.000004,1.000004,1.000004
1643.100098,1643.100098,1643.100098,1.000004,1.000004,1.000004
1644.100098,1644.100098,1644.100098,1.000004,1.000004,1.000004
1645.100098,1645.100098,1645.100098,1.000004,1.000004,1.000004
1646.100098,1646.100098,1646.100098,1.000004,1.000004,1.000004
1647.100098,1647.100098,1647.100098,1.000004,1.000004,1.000004
1648.100098,1648.100098,1648.100098,1.000004,1.000004,1.000004
1649.100098,1649.100098,1649.100098,1.000004,1.000004,1.000004
1650.100098,1650.100098,1650.100098,1.000004,1.000004,1.000004
1651.100098,1651.100098,1651.100098,1.000004,1.000004,1.000004
1652.100098,1652.100098,1652.100098,1.000004,1.000004,1.000004
1653.100098,1653.100098,1653.100098,1.000004,1.000004,1.000004
1654.100098,1654.100098,1654.100098,1.000004,1.000004,1.000004
1655.100098,1655.100098,1655.100098,1.000004,1.000004,1.000004
1656.100098,1656.100098,1656.100098,1.000004,1.000004,1.000004
1657.100098,1657.100098,1657.100098,1.000004,1.000004,1.000004
1658.100098,1658.100098,1658.100098,1.000004,1.000004,1.000004
1659.100098,1659.100098,1659.100098,1.000004,1.000004,1.000004
1660.100098,1660.100098,1660.100098,1.000004,1.000004,1.000004
1661.100098,1661.100098,1661.100098,1.000004,1.000004,1.000004
1662.100098,1662.100098,1662.100098,1.000004,1.000004,1.000004
1663.100098,1663.100098,1663.100098,1.000004,1.000004,1.000004
1664.100098,1664.100098,1664.100098,1.000004,1.000004,1.000004
1665.100098,1665.100098,1665.100098,1.000004,1.000004,1.000004
1666.100098,1666.100098,1666.100098,1.000004,1.000004,1.000004
1667.100098,1667.100098,1667.100098,1.000004,1.000004,1.000004
1668.100098,1668.100098,1668.100098,1.000004,1.000004,1.000004
1669.100098,1669.100098,1669.100098,1.000004,1.000004,1.000004
1670.100098,1670.100098,1670.100098,1.000004,1.000004,1.000004
1671.100098,1671.100098,1671.100098,1.000004,1.000004,1.000004
1672.100098,1672.100098,1672.100098,1.000004,1.000004,1.000004
1673.100098,1673.100098,1673.100098,1.000004,1.000004,1.000004
1674.100098,1674.100098,1674.100098,1.000004,1.000004,1.000004
1675.100098,1675.100098,1675.100098,1.000004,1.000004,1.000004
1676.100098,1676.100098,1676.100098,1.000004,1.000004,1.000004
1677.100098,1677.100098,1677.100098,1.000004,1.000004,1.000004
1678.100098,1678.100098,1678.100098,1.000004,1.000004,1.000004
1679.100098,1679.100098,1679.100098,1.000004,1.000004,1.000004
1680.100098,1680.100098,1680.100098,1.000004,1.000004,1.000004
1681.100098,1681.100098,1681.100098,1.000004,1.000004,1.000004
1682.100098,1682.100098,1682.100098,1.000004,1.000004,1.000004
1683.100098,1683.100098,1683.100098,1.000004,1.000004,1.000004
1684.100098,1684.100098,1684.100098,1.000004,1.000004,1.000004
1685.100098,1685.100098,1685.100098,1.000004,1.000004,1.000004
1686.100098,1686.100098,1686.100098,1.000004,1.000004,1.000004
1687.100098,1687.100098,1687.100098,1.000004,1.000004,1.000004
1688.100098,1688.100098,1688.100098,1.000004,1.000004,1.000004
1689.100098,1689.100098,1689.100098,1.000004,1.000004,1.000004
1690.100098,1690.100098,1690.100098,1.000004,1.000004,1.000004
1691.100098,1691.100098,1691.100098,1.000004,1.000004,1.000004
1692.100098,1692.100098,1692.100098,1.000004,1.000004,1.000004
1693.100098,1693.100098,1693.100098,1.000004,1.000004,1.000004
1694.100098,1694.100098,1694.100098,1.000004,1.000004,1.000004
1695.100098,1695.100098,1695.100098,1.000004,1.000004,1.000004
1696.100098,1696.100098,1696.100098,1.000004,1.000004,1.000004
1697.100098,1697.100098,1697.100098,1.000004,1.000004,1.000004
1698.100098,1698.100098,1698.100098,1.000004,1.000004,1.000004
1699.100098,1699.100098,1699.100098,1.000004,1.000004,1.000004
1700.100098,1700.100098,1700.100098,1.000004,1.000004,1.000004
1701.100098,1701.100098,1701.100098,1.000004,1.000004,1.000004
1702.100098,1702.100098,1702.100098,1.000004,1.000004,1.000004
1703.100098,1703.100098,1703.100098,1.000004,1.000004,1.000004
1704.100098,1704.100098,1704.100098,1.000004,1.000004,1.000004
1705.100098,1705.100098,1705.100098,1.000004,1.000004,1.000004
1706.100098,1706.100098,1706.100098,1.000004,1.000004,1.000004
1707.100098,1707.100098,1707.100098,1.000004,1.000004,1.000004
1708.100098,1708.100098,1708.100098,1.000004,1.000004,1.000004
1709.100098,1709.100098,1709.100098,1.000004,1.000004,1.000004
1710.100098,1710.100098,1710.100098,1.000004,1.000004,1.000004
1711.100098,1711.100098,1711.100098,1.000004,1.000004,1.000004
1712.100098,1712.100098,1712.100098,1.000004,1.000004,1.000004
1713.100098,1713.100098,1713.100098,1.000004,1.000004,1.000004
1714.100098,1714.100098,1714.100098,1.000004,1.000004,1.000004
1715.100098,1715.100098,1715.100098,1.000004,1.000004,1.000004
1716.100098,1716.100098,1716.100098,1.000004,1.000004,1.000004
1717.100098,1717.100098,1717.100098,1.000004,1.000004,1.000004
1718.100098,1718.100098,1718.100098,1.000004,1.000004,1.000004
1719.100098,1719.100098,1719.100098,1.000004,1.000004,1.000004
1720.100098,1720.100098,1720.100098,1.000004,1.000004,1.000004
1721.100098,1721.100098,1721.100098,1.000004,1.000004,1.000004
1722.100098,1722.100098,1722.100098,1.000004,1.000004,1.000004
1723.100098,1723.100098,1723.100098,1.000004,1.000004,1.000004
1724.100098,1724.100098,1724.100098,1.000004,1.000004,1.000004
1725.100098,1725.100098,1725.100098,1.000004,1.000004,1.000004
1726.100098,1726.100098,1726.100098,1.000004,1.000004,1.000004
1727.100098,1727.100098,1727.100098,1.000004,1.000004,1.000004
1728.100098,1728.100098,1728.100098,1.000004,1.000004,1.000004
1729.100098,1729.100098,1729.100098,1.000004,1.000004,1.000004
1730.100098,1730.100098,1730.100098,1.000004,1.000004,1.000004
1731.100098,1731.100098,1731.100098,1.000002,1.000002,1.000002
1732.100098,1732.100098,1732.100098,1.000002,1.000002,1.000002
1733.100098,1733.100098,1733.100098,1.000002,1.000002,1.000002
1734.100098,1734.100098,1734.100098,1.000002,1.000002,1.000002
1735.100098,1735.100098,1735.100098,1.000002,1.000002,1.000002
1736.100098,1736.100098,1736.100098,1.000002,1.000002,1.000002
1737.100098,1737.100098,1737.100098,1.000002,1.000002,1.000002
1738.100098,1738.100098,1738.100098,1.000002,1.000002,1.000002
1739.100098,1739.100098,1739.100098,1.000002,1.000002,1.000002
1740.100098,1740.100098,1740.100098,1.000002,1.000002,1.000002
1741.100098,1741.100098,1741.100098,1.000002,1.000002,1.000002
1742.100098,1742.100098,1742.100098,1.000002,1.000002,1.000002
1743.100098,1743.100098,1743.100098,1.000002,1.000002,1.000002
1744.100098,1744.100098,1744.100098,1.000002,1.000002,1.000002
1745.100098,1745.100098,1745.100098,1.000002,1.000002,1.000002
1746.100098,1746.100098,1746.100098,1.000002,1.000002,1.000002
1747.100098,1747.100098,1747.100098,1.000002,1.000002,1.000002
1748.100098,1748.100098,1748.100098,1.000002,1.000002,1.000002
1749.100098,1749.100098,1749.100098,1.000002,1.000002,1.000002
1750.100098,1750.100098,1750.100098,1.000002,1.000002,1.000002
1751.100098,1751.100098,1751.100098,1.000002,1.000002,1.000002
1752.100098,1752.100098,1752.100098,1.000002,1.000002,1.000002
1753.100098,1753.100098,1753.100098,1.000002,1.000002,1.000002
1754.100098,1754.100098,1754.100098,1.000002,1.000002,1.000002
1755.100098,1755.100098,1755.100098,1.000002,1.000002,1.000002
1756.100098,1756.100098,1756.100098,1.000002,1.000002,1.000002
1757.100098,1757.100098,1757.100098,1.000002,1.000002,1.000002
1758.100098,1758.100098,1758.100098,1.000002,1.000002,1.000002
1759.100098,1759.100098,1759.100098,1.000002,1.000002,1.000002
1760.100098,1760.100098,1760.100098,1.000002,1.000002,1.000002
1761.100098,1761.100098,1761.100098,1.000002,1.000002,1.000002
1762.100098,1762.100098,1762.100098,1.000002,1.000002,1.000002
1763.100098,1763.100098,1763.100098,1.000002,1.000002,1.000002
1764.100098,1764.100098,1764.100098,1.000002,1.000002,1.000002
1765.100098,1765.100098,1765.100098,1.000002,1.000002,1.000002
1766.100098,1766.100098,1766.100098,1.000002,1.000002,1.000002
1767.100098,1767.100098,1767.100098,1.000002,1.000002,1.000002
1768.100098,1768.100098,1768.100098,1.000002,1.000002,1.000002
1769.100098,1769.100098,1769.100098,1.000002,1.000002,1.000002
1770.100098,1770.100098,1770.100098,1.000002,1.000002,1.000002
1771.100098,1771.100098,1771.100098,1.000002,1.000002,1.000002
1772.100098,1772.100098,1772.100098,1.000002,1.000002,1.000002
1773.100098,1773.100098,1773.100098,1.000002,1.000002,1.000002
1774.100098,1774.100098,1774.100098,1.000002,1.000002,1.000002
1775.100098,1775.100098,1775.100098,1.000002,1.000002,1.000002
